Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_List_impl::_List_impl() [324]
[330]    0.0    0.00    0.00       1         std::__detail::_List_node_header::_List_node_header() [330]
                0.00    0.00       1/1           std::__detail::_List_node_header::_M_init() [329]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<_IO_FILE* const*>::difference_type std::distance<_IO_FILE* const*>(_IO_FILE* const*, _IO_FILE* const*) [343]
[331]    0.0    0.00    0.00       1         std::iterator_traits<_IO_FILE* const*>::difference_type std::__distance<_IO_FILE* const*>(_IO_FILE* const*, _IO_FILE* const*, std::random_access_iterator_tag) [331]
-----------------------------------------------
                0.00    0.00       1/1           _IO_FILE** std::__copy_move_a<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [334]
[332]    0.0    0.00    0.00       1         _IO_FILE** std::__niter_base<_IO_FILE**>(_IO_FILE**) [332]
-----------------------------------------------
                0.00    0.00       1/1           _IO_FILE** std::__copy_move_a<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [334]
[333]    0.0    0.00    0.00       1         _IO_FILE** std::__niter_wrap<_IO_FILE**>(_IO_FILE** const&, _IO_FILE**) [333]
-----------------------------------------------
                0.00    0.00       1/1           _IO_FILE** std::copy<_IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [340]
[334]    0.0    0.00    0.00       1         _IO_FILE** std::__copy_move_a<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [334]
                0.00    0.00       2/2           _IO_FILE* const* std::__niter_base<_IO_FILE* const*>(_IO_FILE* const*) [286]
                0.00    0.00       1/1           _IO_FILE** std::__niter_base<_IO_FILE**>(_IO_FILE**) [332]
                0.00    0.00       1/1           _IO_FILE** std::__copy_move_a1<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [335]
                0.00    0.00       1/1           _IO_FILE** std::__niter_wrap<_IO_FILE**>(_IO_FILE** const&, _IO_FILE**) [333]
-----------------------------------------------
                0.00    0.00       1/1           _IO_FILE** std::__copy_move_a<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [334]
[335]    0.0    0.00    0.00       1         _IO_FILE** std::__copy_move_a1<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [335]
                0.00    0.00       1/1           _IO_FILE** std::__copy_move_a2<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [336]
-----------------------------------------------
                0.00    0.00       1/1           _IO_FILE** std::__copy_move_a1<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [335]
[336]    0.0    0.00    0.00       1         _IO_FILE** std::__copy_move_a2<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [336]
                0.00    0.00       1/1           _IO_FILE** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<_IO_FILE*>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [308]
-----------------------------------------------
                0.00    0.00       1/1           _IO_FILE** std::__uninitialized_copy_a<_IO_FILE* const*, _IO_FILE**, _IO_FILE*>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**, std::allocator<_IO_FILE*>&) [339]
[337]    0.0    0.00    0.00       1         _IO_FILE** std::uninitialized_copy<_IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [337]
                0.00    0.00       1/1           _IO_FILE** std::__uninitialized_copy<true>::__uninit_copy<_IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [318]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<_IO_FILE* const*>::difference_type std::distance<_IO_FILE* const*>(_IO_FILE* const*, _IO_FILE* const*) [343]
[338]    0.0    0.00    0.00       1         std::iterator_traits<_IO_FILE* const*>::iterator_category std::__iterator_category<_IO_FILE* const*>(_IO_FILE* const* const&) [338]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<_IO_FILE*, std::allocator<_IO_FILE*> >::_M_range_initialize<_IO_FILE* const*>(_IO_FILE* const*, _IO_FILE* const*, std::forward_iterator_tag) [321]
[339]    0.0    0.00    0.00       1         _IO_FILE** std::__uninitialized_copy_a<_IO_FILE* const*, _IO_FILE**, _IO_FILE*>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**, std::allocator<_IO_FILE*>&) [339]
                0.00    0.00       1/1           _IO_FILE** std::uninitialized_copy<_IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [337]
-----------------------------------------------
                0.00    0.00       1/1           _IO_FILE** std::__uninitialized_copy<true>::__uninit_copy<_IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [318]
[340]    0.0    0.00    0.00       1         _IO_FILE** std::copy<_IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [340]
                0.00    0.00       2/2           _IO_FILE* const* std::__miter_base<_IO_FILE* const*>(_IO_FILE* const*) [285]
                0.00    0.00       1/1           _IO_FILE** std::__copy_move_a<false, _IO_FILE* const*, _IO_FILE**>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [334]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<_IO_FILE**, _IO_FILE*>(_IO_FILE**, _IO_FILE**, std::allocator<_IO_FILE*>&) [342]
[341]    0.0    0.00    0.00       1         void std::_Destroy<_IO_FILE**>(_IO_FILE**, _IO_FILE**) [341]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<_IO_FILE**>(_IO_FILE**, _IO_FILE**) [309]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<_IO_FILE*, std::allocator<_IO_FILE*> >::~vector() [323]
[342]    0.0    0.00    0.00       1         void std::_Destroy<_IO_FILE**, _IO_FILE*>(_IO_FILE**, _IO_FILE**, std::allocator<_IO_FILE*>&) [342]
                0.00    0.00       1/1           void std::_Destroy<_IO_FILE**>(_IO_FILE**, _IO_FILE**) [341]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<_IO_FILE*, std::allocator<_IO_FILE*> >::_M_range_initialize<_IO_FILE* const*>(_IO_FILE* const*, _IO_FILE* const*, std::forward_iterator_tag) [321]
[343]    0.0    0.00    0.00       1         std::iterator_traits<_IO_FILE* const*>::difference_type std::distance<_IO_FILE* const*>(_IO_FILE* const*, _IO_FILE* const*) [343]
                0.00    0.00       1/1           std::iterator_traits<_IO_FILE* const*>::iterator_category std::__iterator_category<_IO_FILE* const*>(_IO_FILE* const* const&) [338]
                0.00    0.00       1/1           std::iterator_traits<_IO_FILE* const*>::difference_type std::__distance<_IO_FILE* const*>(_IO_FILE* const*, _IO_FILE* const*, std::random_access_iterator_tag) [331]
-----------------------------------------------

Index by function name

 [287] RUN_ALL_TESTS()       [234] std::enable_if<std::is_assignable<std::__shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > const, (__gnu_cxx::_Lock_policy)2>&, std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > > const&>::value, std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > const>&>::type std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > const>::operator=<std::vector<unsigned char, std::allocator<unsigned char> > >(std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > > const&) [175] std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> >&&)
 [288] __static_initialization_and_destruction_0(int, int) (test_bmp.cpp) [158] std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > >::~shared_ptr() [3] std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&)
 [289] __static_initialization_and_destruction_0(int, int) (main.cpp) [235] std::unique_ptr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::unique_ptr<std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, void>() [59] std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::initializer_list<unsigned char>, std::allocator<unsigned char> const&)
  [39] TestBmp(TestInfo const&) (test_bmp.cpp) [138] std::unique_ptr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~unique_ptr() [65] std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&)
 [191] fileSize(_IO_FILE*) (test_bmp.cpp) [139] std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_head(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [207] std::vector<unsigned char, std::allocator<unsigned char> >::vector()
  [46] readFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) (test_bmp.cpp) [236] std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Tuple_impl() [7] std::vector<unsigned char, std::allocator<unsigned char> >::~vector()
 [214] BmpDecoder::BmpInfo::~BmpInfo() [237] std::_Tuple_impl<1ul, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Tuple_impl() [324] std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_List_impl::_List_impl()
 [290] bmp_decoder_read_test_Test::bmp_decoder_read_test_Test() [308] _IO_FILE** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<_IO_FILE*>(_IO_FILE* const*, _IO_FILE* const*, _IO_FILE**) [325] std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_List_impl::~_List_impl()
 [291] bmp_decoder_read_test_Test::~bmp_decoder_read_test_Test() [102] unsigned char* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned char>(unsigned char const*, unsigned char const*, unsigned char*) [260] std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_M_get_node()
 [215] testing::AssertionResult::AssertionResult<bool>(bool const&, std::enable_if<!std::is_convertible<bool, testing::AssertionResult>::value, void>::type*) [36] void std::_Destroy_aux<false>::__destroy<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*>(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*) [261] std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_M_inc_size(unsigned long)
 [135] testing::AssertionResult::~AssertionResult() [309] void std::_Destroy_aux<true>::__destroy<_IO_FILE**>(_IO_FILE**, _IO_FILE**) [262] std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_M_put_node(std::_List_node<TestInfo>*)
 [216] testing::AssertionResult testing::internal::CmpHelperEQ<BmpDecoder::PixFmt, BmpDecoder::PixFmt>(char const*, char const*, BmpDecoder::PixFmt const&, BmpDecoder::PixFmt const&) [91] void std::_Destroy_aux<true>::__destroy<unsigned char*>(unsigned char*, unsigned char*) [208] std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_M_get_Node_allocator()
  [53] testing::AssertionResult testing::internal::CmpHelperEQ<std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<unsigned char, std::allocator<unsigned char> > >(char const*, char const*, std::vector<unsigned char, std::allocator<unsigned char> > const&, std::vector<unsigned char, std::allocator<unsigned char> > const&) [310] std::_Vector_base<_IO_FILE*, std::allocator<_IO_FILE*> >::_M_allocate(unsigned long) [50] std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_M_clear()
 [192] testing::AssertionResult testing::internal::CmpHelperEQ<int, int>(char const*, char const*, int const&, int const&) [311] std::_Vector_base<_IO_FILE*, std::allocator<_IO_FILE*> >::_Vector_impl::_Vector_impl(std::allocator<_IO_FILE*> const&) [326] std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::_List_base()
 [157] testing::AssertionResult testing::internal::CmpHelperNE<std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > >, decltype(nullptr)>(char const*, char const*, std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > > const&, decltype(nullptr) const&) [312] std::_Vector_base<_IO_FILE*, std::allocator<_IO_FILE*> >::_Vector_impl::~_Vector_impl() [51] std::__cxx11::_List_base<TestInfo, std::allocator<TestInfo> >::~_List_base()
 [292] testing::internal::CodeLocation::CodeLocation(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [313] std::_Vector_base<_IO_FILE*, std::allocator<_IO_FILE*> >::_M_deallocate(_IO_FILE**, unsigned long) [20] std::_List_node<TestInfo>* std::__cxx11::list<TestInfo, std::allocator<TestInfo> >::_M_create_node<TestInfo const&>(TestInfo const&)
 [293] testing::internal::CodeLocation::~CodeLocation() [314] std::_Vector_base<_IO_FILE*, std::allocator<_IO_FILE*> >::_Vector_impl_data::_Vector_impl_data() [212] std::__cxx11::list<TestInfo, std::allocator<TestInfo> >::end()
 [294] testing::internal::TestFactoryBase::TestFactoryBase() [277] std::_Vector_base<_IO_FILE*, std::allocator<_IO_FILE*> >::_M_get_Tp_allocator() [327] std::__cxx11::list<TestInfo, std::allocator<TestInfo> >::begin()
 [295] testing::internal::TestFactoryBase::~TestFactoryBase() [315] std::_Vector_base<_IO_FILE*, std::allocator<_IO_FILE*> >::_Vector_base(std::allocator<_IO_FILE*> const&) [21] void std::__cxx11::list<TestInfo, std::allocator<TestInfo> >::_M_insert<TestInfo const&>(std::_List_iterator<TestInfo>, TestInfo const&)
 [296] testing::internal::TestFactoryImpl<bmp_decoder_read_test_Test>::TestFactoryImpl() [316] std::_Vector_base<_IO_FILE*, std::allocator<_IO_FILE*> >::~_Vector_base() [22] std::__cxx11::list<TestInfo, std::allocator<TestInfo> >::push_back(TestInfo const&)
 [297] testing::internal::TestFactoryImpl<bmp_decoder_read_test_Test>::~TestFactoryImpl() [199] std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_M_allocate(unsigned long) [328] std::__cxx11::list<TestInfo, std::allocator<TestInfo> >::list()
 [298] testing::internal::SuiteApiResolver<testing::Test>::GetSetUpCaseOrSuite(char const*, int) [238] std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_Vector_impl::_Vector_impl() [52] std::__cxx11::list<TestInfo, std::allocator<TestInfo> >::~list()
 [299] testing::internal::SuiteApiResolver<testing::Test>::GetTearDownCaseOrSuite(char const*, int) [239] std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [159] bool std::__equal<true>::equal<unsigned char>(unsigned char const*, unsigned char const*, unsigned char const*)
 [269] testing::internal::GetNotDefaultOrNull(void (*)(), void (*)()) [200] std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_Vector_impl::~_Vector_impl() [329] std::__detail::_List_node_header::_M_init()
 [217] testing::AssertionResult testing::internal::EqHelper::Compare<BmpDecoder::PixFmt, BmpDecoder::PixFmt, (void*)0>(char const*, char const*, BmpDecoder::PixFmt const&, BmpDecoder::PixFmt const&) [190] std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_M_deallocate(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, unsigned long) [330] std::__detail::_List_node_header::_List_node_header()
  [54] testing::AssertionResult testing::internal::EqHelper::Compare<std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<unsigned char, std::allocator<unsigned char> >, (void*)0>(char const*, char const*, std::vector<unsigned char, std::allocator<unsigned char> > const&, std::vector<unsigned char, std::allocator<unsigned char> > const&) [240] std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_M_create_storage(unsigned long) [4] void std::_Construct<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const&>(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const&)
 [193] testing::AssertionResult testing::internal::EqHelper::Compare<int, int, (void*)0>(char const*, char const*, int const&, int const&) [201] std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_Vector_impl_data::_Vector_impl_data() [126] void std::_Construct<unsigned char>(unsigned char*)
  [13] TestInfo::TestInfo(TestInfo const&) [156] std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_M_get_Tp_allocator() [331] std::iterator_traits<_IO_FILE* const*>::difference_type std::__distance<_IO_FILE* const*>(_IO_FILE* const*, _IO_FILE* const*, std::random_access_iterator_tag)
  [42] TestInfo::~TestInfo() [241] std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_Vector_base() [263] std::iterator_traits<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*>::difference_type std::__distance<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*>(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::random_access_iterator_tag)
 [300] __gnu_cxx::new_allocator<_IO_FILE*>::deallocate(_IO_FILE**, unsigned long) [242] std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_Vector_base(unsigned long, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [181] std::iterator_traits<unsigned char const*>::difference_type std::__distance<unsigned char const*>(unsigned char const*, unsigned char const*, std::random_access_iterator_tag)
 [279] __gnu_cxx::new_allocator<_IO_FILE*>::allocate(unsigned long, void const*) [202] std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::~_Vector_base() [116] unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag)
 [280] __gnu_cxx::new_allocator<_IO_FILE*>::new_allocator(__gnu_cxx::new_allocator<_IO_FILE*> const&) [32] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [264] std::allocator<std::_List_node<TestInfo> >* std::__addressof<std::allocator<std::_List_node<TestInfo> > >(std::allocator<std::_List_node<TestInfo> >&)
 [281] __gnu_cxx::new_allocator<_IO_FILE*>::new_allocator() [101] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [133] std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >* std::__addressof<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >&)
 [274] __gnu_cxx::new_allocator<_IO_FILE*>::~new_allocator() [110] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl() [127] unsigned char* std::__addressof<unsigned char>(unsigned char&)
 [218] __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::deallocate(std::_List_node<TestInfo>*, unsigned long) [169] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl&&) [55] bool std::__equal_aux<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >)
  [48] void __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::destroy<TestInfo>(TestInfo*) [92] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [160] bool std::__equal_aux1<unsigned char const*, unsigned char const*>(unsigned char const*, unsigned char const*, unsigned char const*)
 [219] __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::allocate(unsigned long, void const*) [85] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long) [141] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*& std::__get_helper<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
  [14] void __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::construct<TestInfo, TestInfo const&>(TestInfo*, TestInfo const&) [40] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [89] __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >)
 [301] __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::new_allocator() [170] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data&&) [285] _IO_FILE* const* std::__miter_base<_IO_FILE* const*>(_IO_FILE* const*)
 [302] __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::~new_allocator() [95] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data() [154] unsigned char const* std::__miter_base<unsigned char const*>(unsigned char const*)
 [194] __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::deallocate(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, unsigned long) [75] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [286] _IO_FILE* const* std::__niter_base<_IO_FILE* const*>(_IO_FILE* const*)
 [195] __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::allocate(unsigned long, void const*) [171] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(std::_Vector_base<unsigned char, std::allocator<unsigned char> >&&) [155] unsigned char const* std::__niter_base<unsigned char const*>(unsigned char const*)
 [184] __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::new_allocator(__gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [180] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(std::allocator<unsigned char> const&) [29] unsigned char const* std::__niter_base<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >)
 [220] __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::new_allocator() [111] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base() [332] _IO_FILE** std::__niter_base<_IO_FILE**>(_IO_FILE**)
 [163] __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::~new_allocator() [41] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [77] unsigned char* std::__niter_base<unsigned char*>(unsigned char*)
  [96] __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long) [44] std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [333] _IO_FILE** std::__niter_wrap<_IO_FILE**>(_IO_FILE** const&, _IO_FILE**)
  [30] __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [243] std::__shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > const, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [103] unsigned char* std::__niter_wrap<unsigned char*>(unsigned char* const&, unsigned char*)
